imdbId,year,director,writer,stars1,stars2
119080,1997,Kasi Lemmons,Kasi Lemmons,Samuel L. Jackson,Jurnee Smollett-Bell
119210,1997,Jeb Stuart,Jeb Stuart,Danny Glover,Dennis Quaid
118900,1997,Jim Kouf,Jim Kouf,Jim Belushi,Tupac Shakur
83131,1981,Ivan Reitman,Len Blum,Bill Murray,John Candy
118689,1997,Mel Smith,Rowan Atkinson,Rowan Atkinson,Peter MacNicol
119592,1997,Costa-Gavras,Tom Matthews,John Travolta,Dustin Hoffman
120490,1997,Michael Winterbottom,Michael Nicholson,Stephen Dillane,Woody Harrelson
119527,1997,Jonas Pate,Jonas Pate,Tim Roth,Chris Penn
119978,1997,Francis Ford Coppola,John Grisham,Matt Damon,Danny DeVito
118749,1997,Paul Thomas Anderson,Paul Thomas Anderson,Mark Wahlberg,Julianne Moore
90329,1985,Peter Weir,William Kelley,Harrison Ford,Kelly McGillis
119365,1997,John Badham,Jordan Katz,Jason Patric,Irène Jacob
120201,1997,Paul Verhoeven,Edward Neumeier,Casper Van Dien,Denise Richards
118901,1997,Sidney Lumet,Richard Dooling,James Spader,Kyra Sedgwick
107282,1993,Wayne Wang,Amy Tan,Tamlyn Tomita,Rosalind Chao
118836,1998,Alex Zamm,Alfredo Septién,Scott 'Carrot Top' Thompson,Courtney Thorne-Smith
120148,1998,Peter Howitt,Peter Howitt,Gwyneth Paltrow,John Hannah
119707,1997,John R. Leonetti,Ed Boon,Robin Shou,Talisa Soto
120382,1998,Peter Weir,Andrew Niccol,Jim Carrey,Ed Harris
120520,1997,Iain Softley,Henry James,Helena Bonham Carter,Linus Roache
119723,1997,Marleen Gorris,Eileen Atkins,Vanessa Redgrave,Natascha McElhone
116592,1996,Billy Hopkins,Wendy Kesselman,Jeanne Moreau,Claire Danes
119994,1997,Jon Avnet,Robert King,Richard Gere,Bai Ling
119395,1997,Michael Caton-Jones,Kenneth Ross,Bruce Willis,Richard Gere
118617,1997,Don Bluth,Susan Gauthier,Meg Ryan,John Cusack
120483,1997,Jon Amiel,Robert Farrar,Bill Murray,Joanne Whalley
118583,1997,Jean-Pierre Jeunet,Dan O'Bannon,Sigourney Weaver,Winona Ryder
118607,1997,Steven Spielberg,David Franzoni,Djimon Hounsou,Matthew McConaughey
118632,1997,Robert Duvall,Robert Duvall,Robert Duvall,Todd Allen
123385,1997,Agnès Merlet,Patrick Amos,Valentina Cervi,Michel Serrault
118698,1997,Sean Mathias,Martin Sherman,Lothaire Bluteau,Clive Owen
118804,1997,Neil Jordan,Pat McCabe,Stephen Rea,Fiona Shaw
118954,1997,Woody Allen,Woody Allen,Woody Allen,Judy Davis
119137,1997,Les Mayfield,Samuel W. Taylor,Robin Williams,Marcia Gay Harden
119142,1997,Bryan Spicer,Jana Howington,Tim Allen,Kirstie Alley
119217,1997,Gus Van Sant,Matt Damon,Robin Williams,Matt Damon
119303,1997,Raja Gosnell,John Hughes,Alex D. Linz,Olek Krupa
119668,1997,Clint Eastwood,John Berendt,John Cusack,Kevin Spacey
119715,1997,Gore Verbinski,Adam Rifkin,Nathan Lane,Lee Evans
120082,1997,Wes Craven,Kevin Williamson,Neve Campbell,Courteney Cox
120222,1997,Rodney Gibbons,William Hoy,Michele Greene,Bruce Dinsmore
120255,1997,Atom Egoyan,Russell Banks,Ian Holm,Sarah Polley
120338,1997,James Cameron,James Cameron,Leonardo DiCaprio,Kate Winslet
120347,1997,Roger Spottiswoode,Bruce Feirstein,Pierce Brosnan,Jonathan Pryce
119925,1997,Kevin Costner,David Brin,Kevin Costner,Will Patton
119314,1998,Robert Redford,Nick Evans,Robert Redford,Kristin Scott Thomas
119396,1997,Quentin Tarantino,Quentin Tarantino,Pam Grier,Samuel L. Jackson
119485,1997,Martin Scorsese,Melissa Mathison,Tenzin Thuthob Tsarong,Gyurme Tethong
119718,1997,Stanley Tong,Pat Proft,Leslie Nielsen,Kelly Lynch
118715,1998,Joel Coen,Ethan Coen,Jeff Bridges,John Goodman
118566,1997,Alan Rudolph,Alan Rudolph,Nick Nolte,Julie Christie
119590,1997,Alain Berliner,Alain Berliner,Georges Du Fresne,Michèle Laroque
119223,1998,Alfonso Cuarón,Charles Dickens,Ethan Hawke,Gwyneth Paltrow
118539,1998,Sean McNamara,Sean McNamara,Loni Anderson,Hulk Hogan
120820,1998,Penelope Spheeris,Greg Erb,Marlon Wayans,David Spade
120885,1997,Barry Levinson,Larry Beinhart,Dustin Hoffman,Robert De Niro
118929,1998,Alex Proyas,Alex Proyas,Rufus Sewell,Kiefer Sutherland
120696,1998,Mikael Salomon,Graham Yost,Morgan Freeman,Christian Slater
120693,1998,Tamra Davis,Dave Chappelle,Dave Chappelle,Guillermo Díaz
119099,1998,Gregory Hoblit,Nicholas Kazan,Denzel Washington,John Goodman
120122,1997,Stefan Schwartz,Stefan Schwartz,Dan Futterman,Stuart Townsend
112913,1995,Kar-Wai Wong,Kar-Wai Wong,Leon Lai,Michelle Reis
119815,1997,Bruno Barreto,Fernando Gabeira,Alan Arkin,Pedro Cardoso
120185,1997,Bob Spiers,Spice Girls,Mel B,Emma Bunton
118956,1998,Stephen Sommers,Stephen Sommers,Treat Williams,Famke Janssen
119734,1998,Charlie Peters,Charlie Peters,Jude Law,Jennifer Tilly
120008,1998,Antoine Fuqua,Ken Sanzel,Yun-Fat Chow,Mira Sorvino
120594,1998,Michael Radford,Andrew Davies,Asia Argento,Jared Harris
119784,1997,Mark Pavia,Stephen King,Miguel Ferrer,Julie Entwisle
118747,1998,John Landis,Dan Aykroyd,Dan Aykroyd,John Goodman
120888,1998,Frank Coraci,Tim Herlihy,Adam Sandler,Drew Barrymore
120184,1998,Barry Levinson,Michael Crichton,Dustin Hoffman,Sharon Stone
120782,1998,Volker Schlöndorff,James Hadley Chase,Woody Harrelson,Elisabeth Shue
119822,1997,James L. Brooks,Mark Andrus,Jack Nicholson,Helen Hunt
99939,1990,Abel Ferrara,Nicholas St. John,Christopher Walken,David Caruso
119594,1998,Robert Benton,Robert Benton,Paul Newman,Susan Sarandon
120873,1998,Stuart Baird,Roy Huggins,Tommy Lee Jones,Wesley Snipes
120491,1997,Stephan Elliott,Douglas Kennedy,Johnathon Schaech,Rod Taylor
119574,1997,Richard Kwietniowski,Gilbert Adair,John Hurt,Jason Priestley
120661,1998,David Breashears,Tim Cahill,Liam Neeson,Lhakpa Dorji
118744,1998,Jonathan Darby,Jonathan Darby,Jessica Lange,Gwyneth Paltrow
120241,1997,Peter O'Fallon,Josh McKinney,Christopher Walken,Denis Leary
120744,1998,Randall Wallace,Alexandre Dumas,Leonardo DiCaprio,Jeremy Irons
120769,1998,Richard Linklater,Claude Stanush,Matthew McConaughey,Ethan Hawke
120890,1998,John McNaughton,Stephen Peters,Kevin Bacon,Neve Campbell
125454,1998,John Roberts,Laurie Craig,Gena Rowlands,Tony Shalhoub
120642,1998,John N. Smith,Michael Grant Jaffe,Vince Vaughn,Monica Potter
119250,1997,Takeshi Kitano,Takeshi Kitano,Takeshi Kitano,Kayoko Kishimoto
119942,1998,Mike Nichols,Joe Klein,John Travolta,Emma Thompson
120510,1998,M. Night Shyamalan,M. Night Shyamalan,Joseph Cross,Timothy Reifsnyder
124179,1997,James Toback,James Toback,Robert Downey Jr.,Heather Graham
120772,1998,Nicholas Hytner,Stephen McCauley,Jennifer Aniston,Paul Rudd
119305,1998,Stephen Gyllenhaal,Jonah Raskin,Billy Bob Thornton,Hank Azaria
119905,1998,Ice Cube,Ice Cube,LisaRaye McCoy,Dick Anthony Williams
120598,1998,Steve Gomer,Stephen White,George Hearn,Shirley Douglas
124295,1997,Michael Moore,Michael Moore,Michael Moore,Elaine Bly
118851,1997,Wayne Wang,Jean-Claude Carrière,Jeremy Irons,Li Gong
120738,1998,Stephen Hopkins,Irwin Allen,Gary Oldman,William Hurt
120749,1998,Harold Becker,Ryne Douglas Pearson,Bruce Willis,Miko Hughes
120176,1997,David Mamet,David Mamet,Steve Martin,Ben Gazzara
120632,1998,Brad Silberling,Wim Wenders,Nicolas Cage,Meg Ryan
120728,1998,Whit Stillman,Whit Stillman,Chloë Sevigny,Kate Beckinsale
120773,1998,Howard Deutch,Neil Simon,Jack Lemmon,Walter Matthau
120765,1998,Michael Lehmann,Billy Crystal,Billy Crystal,Gheorghe Muresan
124718,1998,Spike Lee,Spike Lee,Denzel Washington,Milla Jovovich
119196,1998,Robert Altman,John Grisham,Kenneth Branagh,Embeth Davidtz
118819,1997,Pedro Almodóvar,Pedro Almodóvar,Liberto Rabal,Francesca Neri
120906,1998,Jake Kasdan,Jake Kasdan,Bill Pullman,Ben Stiller
118755,1997,Peter Hewitt,Mary Norton,John Goodman,Jim Broadbent
120725,1998,Todd Holland,Frank Parkin,Richard Dreyfuss,Jenna Elfman
138563,1998,LlRatWieck,zVlfrDXFBN,cJIHeOYLdj,LpgCWhNldz
119987,1997,Tom DiCillo,Tom DiCillo,Matthew Modine,Catherine Keener
117786,1997,Sammo Kam-Bo Hung,Fibe Ma,Jackie Chan,Richard Norton
120265,1997,Abbas Kiarostami,Abbas Kiarostami,Homayoun Ershadi,Abdolrahman Bagheri
119448,1997,Mike van Diem,Ferdinand Bordewijk,Pavlik Jansen op de Haar,Jan Decleir
120841,1998,Peter Medak,Dennis Feldman,Natasha Henstridge,Michael Madsen
120742,1998,John Warren,David S. Ward,Scott Bakula,Corbin Bernsen
120609,1998,Kirk Wong,Ben Ramsey,Mark Wahlberg,Lou Diamond Phillips
120856,1998,Carl Schenkel,Edgar Rice Burroughs,Casper Van Dien,Jane March
118925,1998,Tim McCanlies,Tim McCanlies,Breckin Meyer,Peter Facinelli
119683,1998,Bille August,Victor Hugo,Liam Neeson,Geoffrey Rush
118866,1997,Jill Sprecher,Jill Sprecher,Toni Collette,Parker Posey
120647,1998,Mimi Leder,Bruce Joel Rubin,Robert Duvall,Téa Leoni
120800,1998,Frederik Du Chau,Vera Chapman,Jessalyn Gilsig,Cary Elwes
120685,1998,Roland Emmerich,Dean Devlin,Matthew Broderick,Jean Reno
118798,1998,Warren Beatty,Warren Beatty,Warren Beatty,Halle Berry
120669,1998,Terry Gilliam,Hunter S. Thompson,Johnny Depp,Benicio Del Toro
120777,1998,Don Roos,Don Roos,Christina Ricci,Martin Donovan
119053,1998,Christopher Guest,Mark Nutter,Chris Farley,Matthew Perry
119313,1998,Forest Whitaker,Steven Rogers,Sandra Bullock,Harry Connick Jr.
119375,1997,Erik Skjoldbjærg,Nikolaj Frobenius,Stellan Skarsgård,Sverre Anker Ousdal
120401,1997,Scott Reynolds,Scott Reynolds,Paolo Rotondo,Paul Glover
120787,1998,Andrew Davis,Frederick Knott,Michael Douglas,Gwyneth Paltrow
116692,1996,Caroline Link,Caroline Link,Sylvie Testud,Tatjana Trieb
120828,1998,Ivan Reitman,Michael Browning,Harrison Ford,Anne Heche
127723,1998,Harry Elfont,Deborah Kaplan,Jennifer Love Hewitt,Ethan Embry
139362,1998,Lisa Cholodenko,Lisa Cholodenko,Radha Mitchell,Ally Sheedy
118849,1997,Majid Majidi,Majid Majidi,Mohammad Amir Naji,Amir Farrokh Hashemian
116141,1996,Tiffanie DeBartolo,Tiffanie DeBartolo,Ione Skye,Jennifer Aniston
122529,325,CKLzihHluG,RwEbYpiGKO,OradIwDEpz,wJcrEfTmYZ
119717,1997,Noah Baumbach,Noah Baumbach,Eric Stoltz,Annabella Sciorra
120762,1998,Tony Bancroft,Robert D. San Souci,Ming-Na Wen,Eddie Murphy
120902,1998,Rob Bowman,Chris Carter,David Duchovny,Gillian Anderson
126344,1997,Paddy Breathnach,Conor McPherson,Brendan Gleeson,Peter McDonald
118998,1998,Betty Thomas,Hugh Lofting,Eddie Murphy,Peter Boyle
120780,1998,Steven Soderbergh,Elmore Leonard,George Clooney,Jennifer Lopez
73540,1975,Peter Weir,Joan Lindsay,Rachel Roberts,Anne-Louise Lambert
120321,1998,Chris Eyre,Sherman Alexie,Adam Beach,Evan Adams
118789,1998,Vincent Gallo,Vincent Gallo,Vincent Gallo,Christina Ricci
120591,1998,Michael Bay,Jonathan Hensleigh,Bruce Willis,Billy Bob Thornton
122151,1998,Richard Donner,Shane Black,Mel Gibson,Danny Glover
123987,1998,Daisy von Scherler Mayer,Ludwig Bemelmans,Frances McDormand,Nigel Hawthorne
122718,1998,Joe Dante,Gavin Scott,Kirsten Dunst,Gregory Smith
138704,1998,Darren Aronofsky,Darren Aronofsky,Sean Gullette,Mark Margolis
140688,1998,Susan Skoog,Susan Skoog,Liza Weil,Chad Morgan
129387,1998,Bobby Farrelly,Ed Decter,Cameron Diaz,Matt Dillon
52077,1959,Edward D. Wood Jr.,Edward D. Wood Jr.,Gregory Walcott,Tom Keene
19729,1929,Harry Beaumont,Edmund Goulding,Bessie Love,Anita Page
20629,1930,Lewis Milestone,Erich Maria Remarque,Lew Ayres,Louis Wolheim
21746,1931,Wesley Ruggles,Edna Ferber,Richard Dix,Irene Dunne
22958,1932,Edmund Goulding,Vicki Baum,Greta Garbo,John Barrymore
26752,1935,Frank Lloyd,Talbot Jennings,Charles Laughton,Clark Gable
27698,1936,Robert Z. Leonard,William Anthony McGuire,William Powell,Myrna Loy
29146,1937,William Dieterle,Norman Reilly Raine,Paul Muni,Gale Sondergaard
30993,1938,Frank Capra,Robert Riskin,Jean Arthur,James Stewart
35093,1942,William Wyler,Arthur Wimperis,Greer Garson,Walter Pidgeon
36872,1944,Leo McCarey,Frank Butler,Bing Crosby,Barry Fitzgerald
37884,1945,Billy Wilder,Charles R. Jackson,Ray Milland,Jane Wyman
36868,1946,William Wyler,Robert E. Sherwood,Myrna Loy,Dana Andrews
39416,1947,Elia Kazan,Laura Z. Hobson,Gregory Peck,Dorothy McGuire
40416,1948,Laurence Olivier,William Shakespeare,Laurence Olivier,Jean Simmons
41113,1949,Robert Rossen,Robert Penn Warren,Broderick Crawford,John Ireland
45793,1953,Fred Zinnemann,Daniel Taradash,Burt Lancaster,Montgomery Clift
47296,1954,Elia Kazan,Budd Schulberg,Marlon Brando,Karl Malden
48356,1955,Delbert Mann,Paddy Chayefsky,Ernest Borgnine,Betsy Blair
55614,1961,Jerome Robbins,Ernest Lehman,Natalie Wood,George Chakiris
57590,1963,Tony Richardson,John Osborne,Albert Finney,Susannah York
60665,1966,Fred Zinnemann,Robert Bolt,Paul Scofield,Wendy Hiller
61811,1967,Norman Jewison,Stirling Silliphant,Sidney Poitier,Rod Steiger
63385,1968,Carol Reed,Lionel Bart,Mark Lester,Ron Moody
64665,1969,John Schlesinger,Waldo Salt,Dustin Hoffman,Jon Voight
67116,1971,William Friedkin,Ernest Tidyman,Gene Hackman,Roy Scheider
75148,1976,John G. Avildsen,Sylvester Stallone,Sylvester Stallone,Talia Shire
79417,1979,Robert Benton,Avery Corman,Dustin Hoffman,Meryl Streep
81283,1980,Robert Redford,Judith Guest,Donald Sutherland,Mary Tyler Moore
82158,1981,Hugh Hudson,Colin Welland,Ben Cross,Ian Charleson
86425,1983,James L. Brooks,Larry McMurtry,Shirley MacLaine,Debra Winger
89755,1985,Sydney Pollack,Karen Blixen,Meryl Streep,Robert Redford
93389,1987,Bernardo Bertolucci,Mark Peploe,John Lone,Joan Chen
95953,1988,Barry Levinson,Barry Morrow,Dustin Hoffman,Tom Cruise
97239,1989,Bruce Beresford,Alfred Uhry,Morgan Freeman,Jessica Tandy
65063,1969,Woody Allen,Woody Allen,Woody Allen,Janet Margolin
67309,1971,Alan J. Pakula,Andy Lewis,Jane Fonda,Donald Sutherland
87995,1984,Alex Cox,Alex Cox,Harry Dean Stanton,Emilio Estevez
100142,1990,Whit Stillman,Whit Stillman,Carolyn Farina,Edward Clements
91369,1986,Jim Henson,Dennis Lee,David Bowie,Jennifer Connelly
88847,1985,John Hughes,John Hughes,Emilio Estevez,Judd Nelson
89686,1985,Jack Sholder,David Chaskin,Robert Englund,Mark Patton
93629,1987,Chuck Russell,Wes Craven,Heather Langenkamp,Robert Englund
95742,1988,Renny Harlin,Wes Craven,Robert Englund,Rodney Eastman
97981,1989,Stephen Hopkins,Wes Craven,Robert Englund,Lisa Wilcox
101917,1991,Rachel Talalay,Wes Craven,Robert Englund,Lisa Zane
80761,1980,Sean S. Cunningham,Victor Miller,Betsy Palmer,Adrienne King
82418,1981,Steve Miner,Ron Kurz,Betsy Palmer,Amy Steel
83972,1982,Steve Miner,Martin Kitrosser,Dana Kimmell,Tracie Savage
87298,1984,Joseph Zito,Victor Miller,Erich Anderson,Judie Aronson
89173,1985,Danny Steinmann,Martin Kitrosser,Melanie Kinnaman,John Shepherd
91080,1986,Tom McLoughlin,Tom McLoughlin,Thom Mathews,Jennifer Cooke
95179,1988,John Carl Buechler,Daryl Haney,Terry Kiser,Jennifer Banko
97388,1989,Rob Hedden,Rob Hedden,Jensen Daggett,Kane Hodder
77651,1978,John Carpenter,John Carpenter,Donald Pleasence,Jamie Lee Curtis
82495,1981,Rick Rosenthal,John Carpenter,Jamie Lee Curtis,Donald Pleasence
85636,1982,Tommy Lee Wallace,Tommy Lee Wallace,Tom Atkins,Stacey Nelkin
95271,1988,Dwight H. Little,Dhani Lipsius,Donald Pleasence,Ellie Cornell
97474,1989,Dominique Othenin-Girard,John Carpenter,Donald Pleasence,Danielle Harris
81383,1980,Paul Lynch,William Gray,Leslie Nielsen,Jamie Lee Curtis
105179,1991,Clay Borris,Richard Beattie,Nicole de Boer,J.H. Wyman
94862,1988,Tom Holland,Don Mancini,Catherine Hicks,Chris Sarandon
99253,1990,John Lafia,Don Mancini,Alex Vincent,Jenny Agutter
103956,1991,Jack Bender,Don Mancini,Justin Whalin,Perrey Reeves
84516,1982,Tobe Hooper,Steven Spielberg,JoBeth Williams,Heather O'Rourke
91778,1986,Brian Gibson,Mark Victor,JoBeth Williams,Craig T. Nelson
95889,1988,Gary Sherman,Gary Sherman,Heather O'Rourke,Tom Skerritt
70047,1973,William Friedkin,William Peter Blatty,Ellen Burstyn,Max von Sydow
76009,1977,John Boorman,William Goodhart,Richard Burton,Linda Blair
99528,1990,William Peter Blatty,William Peter Blatty,George C. Scott,Ed Flanders
93409,1987,Richard Donner,Shane Black,Mel Gibson,Danny Glover
97733,1989,Richard Donner,Jeffrey Boam,Mel Gibson,Danny Glover
104714,1992,Richard Donner,Jeffrey Boam,Mel Gibson,Danny Glover
87363,1984,Joe Dante,Chris Columbus,Zach Galligan,Phoebe Cates
99700,1990,Joe Dante,Chris Columbus,Zach Galligan,Phoebe Cates
89218,1985,Richard Donner,Steven Spielberg,Sean Astin,Josh Brolin
120746,1998,Martin Campbell,Johnston McCulley,Antonio Banderas,Anthony Hopkins
119910,1998,Theresa Connelly,Theresa Connelly,Claire Danes,Gabriel Byrne
117898,1997,Michael Oblowitz,Jim Thompson,Philip Loch,Elis Imboden
70723,1973,Richard Fleischer,Stanley R. Greenberg,Charlton Heston,Edward G. Robinson
17136,1927,Fritz Lang,Thea von Harbou,Brigitte Helm,Alfred Abel
96874,1989,Robert Zemeckis,Robert Zemeckis,Michael J. Fox,Christopher Lloyd
99088,1990,Robert Zemeckis,Robert Zemeckis,Michael J. Fox,Christopher Lloyd
69113,1972,Ronald Neame,Paul Gallico,Gene Hackman,Ernest Borgnine
76054,1976,Gary Nelson,Mary Rodgers,Barbara Harris,Jodie Foster
54594,1961,Robert Stevenson,Bill Walsh,Fred MacMurray,Nancy Olson
78790,1979,Vincent McEveety,Don Tait,Tim Conway,Don Knotts
54649,1961,Jack Donohue,Victor Herbert,Ray Bolger,Tommy Sands
34492,1942,James Algar,Felix Salten,Hardie Albright,Stan Alexander
47478,1954,Akira Kurosawa,Akira Kurosawa,Toshirô Mifune,Takashi Shimura
94947,1988,Stephen Frears,Christopher Hampton,Glenn Close,John Malkovich
87182,1984,David Lynch,Frank Herbert,Kyle MacLachlan,Virginia Madsen
95497,1988,Martin Scorsese,Nikos Kazantzakis,Willem Dafoe,Harvey Keitel
99674,1990,Francis Ford Coppola,Mario Puzo,Al Pacino,Diane Keaton
102757,1991,Michael Tolkin,Michael Tolkin,Mimi Rogers,David Duchovny
119558,1997,Adrian Lyne,Vladimir Nabokov,Jeremy Irons,Dominique Swain
134619,1998,David Nutter,Scott Rosenberg,James Marsden,Katie Holmes
120741,1998,Jim Abrahams,Jim Abrahams,Jay Mohr,Christina Applegate
120815,1998,Steven Spielberg,Robert Rodat,Tom Hanks,Matt Damon
66811,1971,Robert Butler,Joseph L. McEveety,Kurt Russell,Joe Flynn
88814,1985,Ted Berman,Lloyd Alexander,Grant Bardsley,Freddie Jones
78869,1979,Gary Nelson,Jeb Rosebrook,Maximilian Schell,Anthony Perkins
62737,1968,Robert Stevenson,Bill Walsh,Peter Ustinov,Dean Jones
109287,1994,Rupert Wainwright,Blake Snyder,Brian Bonsall,Karen Duffy
75807,1977,Norman Tokar,David Swift,Jodie Foster,David Niven
77305,1978,Norman Tokar,Ted Key,Ken Berry,Sandy Duncan
65566,1969,Robert Butler,Joseph L. McEveety,Kurt Russell,Cesar Romero
82199,1981,Charles Jarrott,Marc Stirdivant,Michael Crawford,Oliver Reed
109520,1994,Sam Weisman,Steven Brill,Emilio Estevez,Kathryn Erbe
52722,1959,Robert Stevenson,Lawrence Edward Watkin,Albert Sharpe,Janet Munro
82263,1981,Steven Hilliard Stern,Mary Rodgers,Elliott Gould,Bill Cosby
91059,1986,Randal Kleiser,Mark H. Baker,Joey Cramer,Paul Reubens
91149,1986,Ron Clements,Peter Young,Vincent Price,Barrie Ingham
80861,1980,Vincent McEveety,Don Tait,Charles Martin Smith,Stephen W. Burns
76137,1977,Vincent McEveety,Arthur Alsberg,Dean Jones,Don Knotts
107120,1993,Kenny Ortega,David Kirschner,Bette Midler,Sarah Jessica Parker
104437,1992,Randal Kleiser,Stuart Gordon,Rick Moranis,Marcia Strassman
97523,1989,Joe Johnston,Stuart Gordon,Rick Moranis,Matt Frewer
77698,1978,Robert Butler,Joseph L. McEveety,Jim Dale,Darren McGavin
56095,1962,Robert Stevenson,Lowell S. Hawley,Hayley Mills,Maurice Chevalier
57180,1963,Fletcher Markle,James Algar,Émile Genest,John Drainie
120768,1998,F. Gary Gray,James DeMonaco,Samuel L. Jackson,Kevin Spacey
120783,1998,Nancy Meyers,Erich Kästner,Lindsay Lohan,Dennis Quaid
131857,1998,David Zucker,David Zucker,Trey Parker,Matt Stone
98213,1989,Michael Moore,Michael Moore,Michael Moore,Roger B. Smith
89853,1985,Woody Allen,Woody Allen,Mia Farrow,Jeff Daniels
39689,1947,Jacques Tourneur,Daniel Mainwaring,Robert Mitchum,Jane Greer
59113,1965,David Lean,Boris Pasternak,Omar Sharif,Julie Christie
83922,1982,Ingmar Bergman,Ingmar Bergman,Bertil Guve,Pernilla Allwin
90203,1985,Peter Masterson,Horton Foote,Geraldine Page,John Heard
86423,1983,Bruce Beresford,Horton Foote,Robert Duvall,Tess Harper
106273,1993,Roger Spottiswoode,Randy Shilts,Matthew Modine,Alan Alda
96734,1989,Joe Dante,Dana Olsen,Tom Hanks,Bruce Dern
89126,1985,Kevin Reynolds,Kevin Reynolds,Kevin Costner,Judd Nelson
71910,1974,Liliana Cavani,Liliana Cavani,Dirk Bogarde,Charlotte Rampling
82736,1981,István Szabó,Péter Dobai,Klaus Maria Brandauer,Krystyna Janda
90756,1986,David Lynch,David Lynch,Isabella Rossellini,Kyle MacLachlan
89385,1985,Jeremy Kagan,Jeanne Rosenberg,Meredith Salenger,John Cusack
61852,1967,Wolfgang Reitherman,Larry Clemmons,Phil Harris,Sebastian Cabot
48280,1955,Clyde Geronimi,Ward Greene,Barbara Luddy,Larry Roberts
97757,1989,Ron Clements,John Musker,Jodi Benson,Samuel E. Wright
104868,1992,Stephen Herek,Steven Brill,Emilio Estevez,Joss Ackland
104940,1992,Brian Henson,Charles Dickens,Michael Caine,Dave Goelz
104990,1992,Kenny Ortega,Bob Tzudiker,Christian Bale,Bill Pullman
55254,1961,Clyde Geronimi,Bill Peet,Rod Taylor,Betty Lou Gerson
46183,1953,Clyde Geronimi,J.M. Barrie,Bobby Driscoll,Kathryn Beaumont
81353,1980,Robert Altman,Jules Feiffer,Robin Williams,Shelley Duvall
100477,1990,Hendel Butoy,Jim Cox,Bob Newhart,Eva Gabor
76618,1977,John Lounsbery,Margery Sharp,Bob Newhart,Eva Gabor
78158,1978,John Hough,Malcolm Marmorstein,Bette Davis,Christopher Lee
107952,1994,Toby Shelton,Duane Capizzi,Jonathan Freeman,Scott Weinger
89908,1985,Walter Murch,Walter Murch,Fairuza Balk,Nicol Williamson
102803,1991,Joe Johnston,Dave Stevens,Billy Campbell,Jennifer Connelly
75200,1976,Robert Stevenson,Don Tait,Dean Jones,Suzanne Pleshette
53285,1959,Clyde Geronimi,Erdman Penner,Mary Costa,Bill Shirley
86336,1983,Jack Clayton,Ray Bradbury,Jason Robards,Jonathan Pryce
57518,1963,Robert Stevenson,Bill Walsh,Fred MacMurray,Nancy Olson
